Search Key,Name,Category ID,Price List Version,Price
1395 -COPE,GARBNZOS JAE 2.5 kg,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
6356-COPE,ESCALOPE DE VACA,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
142201A JENGIBRE ROSA-COOKARTE,JENGIBRE ROSA (GARI PINK),52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
EXDIM-PATAS BOGAVANTE,PATAS BOGAVANTE (bolsa),52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
EXDIM-CABEZAS BOIGAVANTE,CABEZAS BOGAVANTE (caja),52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
GALON DE POTXAS CAPULLO,GALON DE POTXAS CAPULLO,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
544804,ESPAGUETIS MAKRO CHEF 5 KG,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
19-UMAMIS,CAVIAR 30 GR OSIETRA,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
ALIAGA LAGRIMA DE LUNA GARNACHA,ALIAGA LAGRIMA DE LUNA GARNACHA,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
AR LENOBLE CHOULLY GRAND CRU,AR LENOBLE CHOULLY GRAND CRU,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
A-MON-DUO,MONODOSIS ACEITE Y VINAGRE - PROMO,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
4063,PIZZA TONNO 24 UD,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
4062,ARTIS CHAPATA BOCATA 66 UD,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
4059,HOJALDRE ESPINACA-QUESO CABRA 24 UD,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
4038-,CHIC ATUN 325 UD,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
BROTE PERIFOLLO,BROTE PERIFOLLO,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
BROTE APIO,BROTE APIO,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
4050,CROISSANT MINI BIKINI 207 UD,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
4092,ARTIS VIENA 83 UD,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
180409400,BOLSA CELU C/ASA 36+31X36 KRAFT 125 UD,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
CEREALES KELLOGS MUESLI 40 GR. 32 UD/CJ,CEREALES KELLOGS MUESLI 40 GR. 32 UD/CJ,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
36701,SALCHICHA FRANKFURT THATE PAQ 400 GRS,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
69791,ENVASE BISAGRA MIKRAL 750CC 50 U,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
COOKARTE PIZZA 27*27,CAJA PIZZA 270*270,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
CUMADE2-COOKARTE,PALILLOS SUSHI ENV 210MM,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
CAJA FRITOS GRAND KRAFT -COOKARTE,CAJA FRITOS GRAND KRAFT -COOKARTE 200*100*50,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
CAJA FRITOS PEQ KRAFT -COOKARTE,CAJA FRITOS PEQ KRAFT -COOKARTE 115*72*43,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
CAJA KRAFT HAMBURGUESA XXL *158 -COOKART,CAJA KRAFT HAMBURGUESA XXL *158 -COOKART,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
ENSALADAERA CARTON KRAFT COOKARTE,ENSALADAERA CARTON KRAFT COOKARTE 1100ml con tapa pet,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
SET CUBIERTOS CPLA,SET CUBIERTOS CPLA-CUCHARA TENEDOR CUCHILLO SERVILLETA 500ud,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
BOLSA BOCADILLO PAPEL KRAFT 9+5X32,BOLSA BOCADILLO PAPEL KRAFT 9+5X32 1000uds BOPAPA*2,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
ENSALADERA DE CARTON 750CC,ENSALADERA DE CARTON 750CC ERPAEN*2 8X50uds,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
ENVASE KRAFT ERPAMU000025 250X125X60,ENVASE KRAFT ERPAMU000025 250X125X60,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
BOLSA BOCADILLO LARGO 10+6X31 cm,BOLSA BOCADILLO LARGO 10+6X31 cm,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
BOPASA000018,BOLSA PAPEL KRAFT 34 16X24 CM RECIVLADO 80gr 250uds,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
CAJA BOCADILLO KRAFT,CAJA BOCADILLO KRAFT 274/254X80/60X62MM 125uds (caja),52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
703-ABARZUZA,NAPOLITANA,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
TORTILLA MAIZ COOKARTE,TROTILLA MAIZ NIXTAMALIZADO MEDIANA,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
BOLSA PAPEL ASA RIZADA COOKARTE 30,BOLSA PAPEL ASA RIZADA 30+18*29CMS,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
CREP CHOCOLATE,CREP CHOCOLATE 30*90GR//CJ,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
TARTA MANZANA+NUECES,TARTA MANZANA+NUECES,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
TARTA MANZANA CARAMELO,TARTA MANZANA CARAMELO+DULCE LECHE,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
906,TIENDA,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
905,TABACO,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
904,LIMPIEZA,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
903,CELULOSA Y DESECHABLE,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
901,AMENITIES,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
902,BEBIDA Y COMIDA,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
MIEL MI&KI,MIEL MI&KI formato cucharilla (caja),52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
3968,COULANT INTENSO CHOCOLATE NEGRO,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
SELECCION PRIVADA I�AKI NU�EZ,SELECCION PRIVADA I�AKI NU�EZ,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
ALTOS DE TORONA ALBARI�O,ALTOS DE TORONA ALBARI�O,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
TEDEUM BRUT,TEDEUM BRUT BLANC DE BLANC,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
15008-TARTA,TARTA PRIMAVERA (porciones),52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
293263,SCHWEPPES TONICA ZERO 200RET,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
ESFERAS-SERVIHIELO,ESFERAS,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
24150050,CUBO PEDALBIN 26 L BLANCO,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
4160,BOOGUIE CLASSIC 72 UD.,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
1769-COPE,INSALUS NATURAL PET 33CL,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
4280-COPE,MAGDalenas 4x40 GR proceli,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
14021,SIMENGI MARRON,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
29827-VERDU,SIMENGI BLANCO,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
1392,GARBANZO JAE 780 GR BOTE,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
93781,MICRO BROTES 50 GR AROA,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
8197,PACK-100 BOLSA VACIO 250X350 GOFRADAS 85 M TOFER,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
SALSA ALIOLI COOKARTE,SALSA ALIOLI 3LT HELLMN S,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
7136,PACK-100 BOLSA VACIO 200X300 GOFRADAS 95M TOFER,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
8168-COPE,VASO PLASTICO CHUPITO  (B-50),52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
1172-COPE,CONFIT ALBARICOQUE 72 PORC HERO,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
BOLSA PAPEL ASA RIZADA COOKARTE,BOLSA PAPEL KRAFT ASA RIZADA 27+16*26.5 CM,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
TAPA PLANA PET 74 CM COOKARTE,TAPA PLANA CERRADA PET 74 CM 25*100,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
TAPA PLANA PET 62 CM COOKARTE,TAPA PLANA CERRADA PET 62 CM 25*100,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
SALSERO PET TRANS.COOKARTE,SALSERO PET TRANSPARENTE 118 ML 25*100,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
SALSERO ROJO COOKARTE,SALSERO ROJO 60 ML 25*100,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
SALSERO NEGRO COOKARTE,SALSERO NEGRO 60 ML 25*100,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
SALSERO TRANSPARENTE COOKARTE,SALSERO TRANSPARENTE 60 ML 25*100,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
9567-25-4,SET DE CUBIERTOS Y SERVILLETA CLASSIC MADERA PACK 100 UD.,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
4785-50-16,PLATO OVAL PULPA TRIGO NATURAL 26X20cm(800uds),52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
10547-50-16,PLATO DE PULPA DE TRIGO NATURAL diam 26cm(800uds),52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
10546-50-16,PLATO DE PULPA DE TRIGO NTAURAL 23cm diam (800uds),52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
11845-50-20,BOL CALSICO CA� AZUCAR BLANCO 470ml(1000uds),52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
2318-COPE,CAPSULA PARA SIFON CO2 (caja 10uds),52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
1731-COPE,QUESO LONCHAS HOCHLAND KILO,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
17165-VERDU,GUINDILLA RISTRA,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
3147-VERDU,ENS MEDITERRANEA 350GR FLOR,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
01013ABV04,PASTEL DE VERDURA Y PATATA,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
02008ABV05,HAMBURGUESA DE LENTEJAS CON VERDURAS,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
02004ABV,CHILE VEGANO,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
02015RBV,CHILE SIN CARNE CON ARROZ,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
03003RMV,PAELLA VEGANA,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
02014RMV,WOK THAOI VEGANO CON ARROZ,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
02013RMV,TABOLUE DE QUINOA,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
02006RMV,ALBONDIGAS VEGANAS CON ARROZ,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
1010570,PINCHO BROCHETA BAMBU ROJO Y NEGRO,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
c139a-hadock,MINICHAPATA 43grs (100uds),52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
59001-VERDU,JALAPE�OS NACHOS COSTE�A 6/2.8 LATA,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
17023-VERDU,LAUREL HOJA 8grs/bolsa CARMENCITA,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
20001-VERDU,LATA TOMATE TRIT CABEZON (5kg),52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
1252,CHAPATIN 1 UD,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
FIANZA HEINEKEN,FIANZA REFRIVAL - HEINEKEN,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
78,"GINEBRA BULLDOG 1,5 LT.",52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
179614,BIZCOCHO E/U 2 KG. LALY,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
133,TOBLERONE 50 GR.  CJ. 24 UD.,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
896-sagasti,BOLSAS SACOVITAS 15*30  250bolsas,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
190526,NATILLAS VAINILLA PACK 4UD,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
181834108,TAPA PARA BANDEJA ALUMINIO 19X14 100 UD,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
174538-MAKRO,CAFE DESCAFEINADO NESCAFE sobre contiene 100uds,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
85688,DON PABLO VINO DULCE JEREZ PEDRO XIMENEZ 75cl,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
4811879,VINAGRE DE ARROZ,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
AR LENOBLE CHAMPAGNE INTENSE,AR LENOBLE CHAMPAGNE INTENSE,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
ALSINA&SARDA BRUT RESERVA,ALSINA&SARDA BRUT RESERVA,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
ALSINA&SARDA PINOT NPOIR ROSADO,ALSINA&SARDA PINOT NPOIR ROSADO,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
ALSINA&SARDA BRUT NATURE SELLO,ALSINA&SARDA BRUT NATURE SELLO,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
34393,PATATA CHIPS 500 GR P-2,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
44045,COCKTEL FRUTOS SECOS 5 KG,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
713,MAIZ FRITO 1 KG,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
79162,GILDA CON QUESO OVEJA 800 ML,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
56430,GILDA CLASICA 788 GR.,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
13829,BANDERILLA BOQUERON 500 GR,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
1178-ESARTE,CROQUETA DE BACALAO BL 3 KG,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
MQDK,MASCARILLA DESECHABLE 3 CAPAS (50U/C),52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
B0204,BANDERILLA PICANTE 1/2 GALON,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
19BL06-DICOMAR,LAUS CHARDONNAY,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
20000-DICOMAR,MOCEN SELECCION ESPECIAL,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
CR0675-DICOMAR,BOSQUE DE MATASANOS ETIQUETA BLANCA,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
18-DICOMAR,PAZO DE RUBIANES ALBARI�O,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
61241,PULGA CRISTALINA 96 UNID,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
8F,PAN MOLDE 800GRS 15MM (17+2) (8 UD CAJA),52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
13007*,CERVEZA HEINEKEN SIN ALCOHOL BLLIN 25 CL PACK 6 UDS,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
94033-MAKRO,CHOCOLATE TAZA PLAT MAYO 200gr,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
4975,TAHINA SESAM TOST,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
CEBOLLA FUENTES,CEBOLLA FUENTES,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
HUEVO VAINILLA-CHOCOLATE,HUEVO VAINILLA-CHOCOLATE 12*120ML,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
93223,GUACAMOLE HPP CUBO 1 KG(FRESCO),52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
1175,TOMAUNTA GALLINA BLANCA 800 GR,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
3382,JUDIA PLANA TROZO BOLSA KILO,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
183441594,ENVASE PLAST. BISAGRA ENSALADERA 750 - 55 UD,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
1212-COPE,PIMIENTO MORRON MIMO 2.5 KG,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
93805-COPE,MEZCLUM BALENCIAGA 1 KG AROA,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
1809-COPE,AGUA AQUABONA 1.5L,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
9999*,ITAMAE SUPER SUSHI SU 19 L,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
100150,SAKE COREANO 700ML,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
22917,TARRINA GUISANTE BLAS ENEA,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
Q805,QUESO ENMENTAL RALLADO,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
LATA,CERVEZA SAN MIGUEL  LATA 1/3 24 UD.,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
TOES-PE�A,TONICA SCHWEPPES NACIONAL 20CL VNR 24 UD.,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
C010-PE�A,BOOTELLA CO2,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
CE00-PE�A,CERVEZA SAN MIGUEL 0.0 R CJ. 30 UD.,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
BOLLERIA NAPO/CROISS-ABARZUZA,BOLLERIA NAPO/CROISS-ABARZUZA,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
CROISSANT-ABARZUZA,CROISSANT-ABARZUZA CJ.,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
BOCATA COCIDO -ABARZUZA,BOCATA COCIDO -ABARZUZA UD.,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
